"source_commit","source_path","destination_path","source_sha256","destination_sha256","disposition","rationale"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/helper_runner.go","tools/helper_runner.go","572119ad261cf70885a9fefb12bc4b430ab259992093ca304a9251b49cd01f2a","572119ad261cf70885a9fefb12bc4b430ab259992093ca304a9251b49cd01f2a","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/helper_service.go","tools/helper_service.go","49f7e73a1a464bb78cb79f9f093d429aecdc4fd91f544fdb25995232876b9151","49f7e73a1a464bb78cb79f9f093d429aecdc4fd91f544fdb25995232876b9151","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/platform_linux_test.go","tools/platform_linux_test.go","3a3bbeccf8306f2331acd3eeff4aa66ec099793a3594b6bb3f5d23a18d7716b4","3a3bbeccf8306f2331acd3eeff4aa66ec099793a3594b6bb3f5d23a18d7716b4","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/platform_other_test.go","tools/platform_other_test.go","9b13c563a5f7204b9daf23002fed3bdca392fc617ab0c609c558bb41ed20c03b","9b13c563a5f7204b9daf23002fed3bdca392fc617ab0c609c558bb41ed20c03b","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/protocol.go","tools/protocol.go","6ed46a9e2b8debb87b0e61a324d8b29b9e516935abcf6d8f4a17ef11e3ef3811","6ed46a9e2b8debb87b0e61a324d8b29b9e516935abcf6d8f4a17ef11e3ef3811","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/runner.go","tools/runner.go","10e5911562b7bf846572074954738b5dc93c3dd9ad54ec5fe0d0c17b6d79a1ce","10e5911562b7bf846572074954738b5dc93c3dd9ad54ec5fe0d0c17b6d79a1ce","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/runner_test.go","tools/runner_test.go","447a814f4f66eb3005acc8b3b666c01b265650e4453164b3c38f4a6dee1994d9","447a814f4f66eb3005acc8b3b666c01b265650e4453164b3c38f4a6dee1994d9","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/sandbox_linux.go","tools/sandbox_linux.go","f3b5cf870a0b673612bfb7c91b693738029739cb8b614358e2bc22784bd194fd","f3b5cf870a0b673612bfb7c91b693738029739cb8b614358e2bc22784bd194fd","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/sandbox_linux_test.go","tools/sandbox_linux_test.go","03a65768c25dc4237a7688f47bfb5c79944dc6b9ecd1eff1bd0e802c9fa54747","03a65768c25dc4237a7688f47bfb5c79944dc6b9ecd1eff1bd0e802c9fa54747","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","harness/tools/sandbox_stub.go","tools/sandbox_stub.go","5ff6c7ec50dff56be28a45102a957793c40f6e8de608961b3d3287df7eb4a4e6","5ff6c7ec50dff56be28a45102a957793c40f6e8de608961b3d3287df7eb4a4e6","copy","Cursor Harness dependency closure"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","internal/strictjson/strict.go","internal/strictjson/strict.go","e7904112fae4cd58f6f5b5a2394e8fb67113c4a5e54cb9b5c6148eebb6ea8aff","e7904112fae4cd58f6f5b5a2394e8fb67113c4a5e54cb9b5c6148eebb6ea8aff","copy","minimal local strict JSON dependency"
"d5edfb20f358bb0ce243d07840b49da8566ab0ca","internal/strictjson/strict_test.go","internal/strictjson/strict_test.go","cb50c1d26ac664275f74970b75ef12e67ce4309bdfd5664042c82c7aac611425","cb50c1d26ac664275f74970b75ef12e67ce4309bdfd5664042c82c7aac611425","copy","minimal local strict JSON dependency"
